stop_id,stop_name,stop_lat,stop_lon,stop_desc,zone_id,stop_url,stop_code,wheelchair_boarding,location_type,parent_station
555,Lange,44.78179,-0.607933,,33192,,LAN42A,1,0,BLANGE2
556,Madran,44.804972,-0.657365,,33318,,MAD84R,1,0,BMADRAN
557,Rébédech,44.832931,-0.523168,,33167,,REB06R,1,0,BREBED
560,Côte de Caumont,44.844177,-0.525749,,33167,,CAUM5R,1,0,BCAUMO
561,Racine,44.861733,-0.615392,,33063,,RAC54R,1,0,BRACIN
562,CREPS,44.799016,-0.598698,,33522,,CRE42A,1,0,BCREPS
563,La Gravière,44.883907,-0.676483,,33200,,GRA52A,1,0,BLAGRAV
565,Place Moscou,44.844302,-0.60957,,33063,,MOS16A,1,0,BMOSCO
566,Mirail,44.861667,-0.490797,,33013,,MIR64A,1,0,BMIRAIL
570,Victor Hugo,44.895797,-0.735049,,33449,,VHU71R,1,0,BVHUG71
572,Castés,44.840107,-0.516842,,33167,,CAS32R,1,0,BCASTE
573,Chemin du Roy,44.89946,-0.728242,,33449,,CHR53A,1,0,BCHROY
574,Quarante Journaux (côté Parc Entreprises),44.883307,-0.570346,,33063,,DAS31A,0,0,BDASSA
575,Duplantier,44.814625,-0.580617,,33522,,DUP40R,1,0,BDUPLAN
576,MSF,44.826952,-0.678415,,33281,,FON49R,1,0,BFONT49
577,Romainville,44.789521,-0.714631,,33318,,ROMAIN,0,0,BTROMAI
578,Poirson,44.857444,-0.585908,,33063,,POI27R,1,0,BPOIRSO
580,Rue de l'Amitié,44.863109,-0.510794,,33119,,AMI62R,0,0,BAMITIE
581,Latule,44.870352,-0.565162,,33063,,LAT09A,1,0,BLATULE
583,Mansencal,44.781943,-0.57651,,33550,,MSE21A,0,0,BMANSE
585,Jude,44.866304,-0.637675,,33162,,JUD54A,0,0,BJUDE
586,Cornier,44.843239,-0.513567,,33167,,COR32A,1,0,BCORNI
588,La Hutte,44.884833,-0.606244,,33075,,HUT36R,1,0,BHUTTE
589,Rue de Paris,44.82357,-0.619622,,33281,,PAR48A,1,0,BRPARIS
590,Village 4,44.79173,-0.622583,,33318,,VI443A,1,0,BVILLA4
591,Roger Allo,44.844309,-0.589364,,33063,,RAL51A,1,0,BRALLO
592,Victor Hugo,44.850839,-0.533059,,33119,,VHU8A,1,0,BVHUG08
594,Montaigne,44.817815,-0.631888,,33281,,MON35A,0,0,BMTAIGN
598,Soubiras,44.863011,-0.61792,,33063,,SOU54R,1,0,BSOUBI
601,Mac Carthy,44.838532,-0.621511,,33281,,MCA40R,1,0,BMCARTY
604,Mandron,44.858607,-0.590063,,33063,,MAN09R,1,0,BMANDRO
605,Gelès,44.889991,-0.742841,,33449,,GEL71R,0,0,BGELES
606,Chantiers de la Garonne,44.859678,-0.543601,,33063,,CHA03A,1,0,BCHANT
608,Pelleport,44.820843,-0.56583,,33063,,PEL23A,0,0,BPELLE
609,Zoo de Pessac,44.796274,-0.693533,,33318,,MER47R,1,0,BMERLE
610,Coin,44.763579,-0.556,,33550,,COI20A,1,0,BCOIN
611,Cabannes,44.820237,-0.519915,,33167,,CAB08A,1,0,BCABAN
613,Terrefort,44.765447,-0.562089,,33550,,TER20A,1,0,BTERRE
617,Avenue Ausone,44.870047,-0.592493,,33069,,AUS27A,1,0,BAVAUSO
618,Desclaux,44.857876,-0.494983,,33013,,DES64A,1,0,BDESCLA
620,Xaintrailles,44.828307,-0.592558,,33063,,XAI48A,0,0,BXAINTR
621,Vettiner,44.816364,-0.50363,,33065,,VET07A,1,0,BVETTI
622,Lafontaine,44.826575,-0.567499,,33063,,LAF23A,0,0,BLAFONT
623,Métairie,44.896958,-0.741251,,33449,,MET71A,1,0,BMETAIE
624,Caserne Nansouty,44.818733,-0.566127,,33063,,NAN23R,1,0,BCNANS
626,Les 3 Tours,44.787969,-0.604989,,33192,,3TO42A,0,0,B3TOUR
629,Le Dorat 2,44.798918,-0.546642,,33039,,DO223R,1,0,BDORA2
632,COSEC,44.883988,-0.704684,,33449,,COS53R,0,0,BCOSEC
633,Haut Livrac,44.800866,-0.675783,,33318,,HLI46R,1,0,BHLIVRA
634,Pasteur,44.845807,-0.59848,,33063,,PAST9A,1,0,BPASTEU
636,Murat,44.847486,-0.62689,,33063,,MUR16A,1,0,BMURAT
637,Grand Parc,44.861547,-0.58669,,33063,,GPAR9A,1,0,BGPARC
638,Domaine du Gay,44.852431,-0.4876,,33013,,DOM63A,1,0,BDOMGAY
639,Bonnardel,44.769749,-0.578758,,33550,,BON21A,1,0,BBONNA
641,Cité Administrative,44.842945,-0.599474,,33063,,JPA09A,1,0,BJPAUME
643,Anatole France,44.766658,-0.580155,,33550,,AFR21A,1,0,BAFR21
644,Lognac,44.838297,-0.611603,,33063,,LOG13A,1,0,BLOGNA
645,La Générale,44.763667,-0.56166,,33550,,GEN21R,1,0,BLAGEN
646,Place Meignan,44.902313,-0.505919,,33096,,MEI95A,1,0,BPMEIGN
647,Xaintrailles,44.828238,-0.59358,,33063,,XAIN9A,1,0,BXAINTR
649,Lycée des Graves (Parking Lycée),44.760828,-0.62197,,33192,,LGR42A,1,0,BLGRAV
650,Les Chênes,44.778541,-0.697189,,33122,,CHE46R,0,0,BCHENE1
651,Cours Gambetta,44.843251,-0.532493,,33167,,CGA08A,1,0,BCGAMB
652,8 Mai1945,44.851825,-0.51081,,33119,,8MA05R,1,0,B8Mai45
654,Dotézac,44.807722,-0.556515,,33039,,DOT23A,0,0,BDOTEZ
655,Rue de la Réole,44.821829,-0.56935,,33063,,REOL9A,0,0,BREOLE
656,Francisco Ferrer,44.825041,-0.612637,,33063,,FFE48R,1,0,BFFERR
657,Périnot,44.85129,-0.631279,,33063,,PER16A,1,0,BPERIN
661,Gereyme,44.98343,-0.537653,,33434,,GER91A,0,0,BGEREYM
663,Barrière de Bègles,44.814006,-0.564877,,33063,,BBE23A,0,0,BBBEGL
666,Auriac,44.814728,-0.553034,,33063,,AUR16R,1,0,BAURIA
667,Le Haillan Rostand,44.858338,-0.668003,,33281,,EC982R,1,0,BECHA9
668,Mondion,44.999319,-0.494336,,33487,,MON92R,1,0,BMONDIO
669,Russel,44.828715,-0.51856,,33167,,RUS06A,1,0,BRUSSE
670,Forêt du Bourgailh,44.799665,-0.686439,,33318,,BEA47A,1,0,BBEAUSE
671,Domaine du Gay,44.852408,-0.487471,,33013,,DOM63R,1,0,BDOMGAY
673,Pressensé,44.856225,-0.602125,,33063,,PRE54R,0,0,BPRESS
676,Guyon,44.851117,-0.528579,,33119,,GUY08A,0,0,BGUYON
677,R.P.A La Bérengère,44.865283,-0.612098,,33069,,RPA76A,1,0,BRPABER
680,La Campanie,44.920697,-0.502261,,33003,,CAM92R,1,0,BCAMPIN
681,Hôpital Pellegrin (entrée Est),44.828635,-0.602724,,33063,,CHR11,1,0,BCHRPE2
682,Montesquieu,44.846305,-0.633237,,33063,,MON16A,1,0,BMONTE
684,Lalanne,44.768924,-0.563815,,33550,,LAL20A,1,0,BLALAN
686,Emile Dreux,44.858243,-0.605461,,33063,,VEL54R,1,0,BVELOD
687,La Forêt,44.862638,-0.649135,,33162,,FOR52A,1,0,BFORET2
688,Président Wilson,44.839339,-0.63323,,33281,,PWI50A,1,0,BPTWIL
689,Montherlant,44.79432,-0.580892,,33550,,MON21A,1,0,BMONTH
690,Les Erables,44.81302,-0.622791,,33318,,ERA47R,1,0,BLERAB
691,Parc Bordelais,44.853893,-0.597047,,33063,,LEC54R,1,0,BGLECLE
692,Jouhaux,44.801506,-0.570755,,33039,,JOU20R,1,0,BJOUH20
693,Réservoir Lavardens,44.818365,-0.602875,,33522,,VAI83A,0,0,BEVA83
694,Square Emile Combes,44.836865,-0.607407,,33063,,COM13A,1,0,BSCOMBE
695,Cité SNCF,44.819464,-0.544179,,33063,,SNC02A,1,0,BCSNCF
696,Lachassaigne,44.842636,-0.59008,,33063,,LAC16R,0,0,BLACHA
698,Saget,44.829255,-0.556448,,33063,,SAG02R,0,0,BSAGET
700,Anita Conti,44.932781,-0.620381,,33056,,PLA58A,0,0,BPLACAN
702,Lajaunie,44.857559,-0.546711,,33063,,LAJ03A,1,0,BLAJAU
703,Gutenberg,44.787691,-0.645976,,33318,,GUT80R,1,0,BGUTEN
708,Olympiades,44.848815,-0.652595,,33281,,STM72R,0,0,BSTMERI
709,Moulin de Caupian,44.882719,-0.739579,,33449,,MOC71R,1,0,BMOCAUP
711,Dupas,44.828774,-0.539662,,33063,,DUP06A,0,0,BDUPAS
712,Nougueys,44.829346,-0.528503,,33167,,EDV06R,1,0,BEDVAI
713,Gaussen,44.858121,-0.569935,,33063,,GAU01A,1,0,BGAUSS
714,Le Fronton,44.945726,-0.489611,,33003,,FRO92A,0,0,BFRONTO
716,Gare de Bruges,44.885362,-0.608269,,33075,,FLE36R,1,0,BFLEUR
717,Crébadin,44.948354,-0.616552,,33312,,CRE58A,1,0,BCREBAD
720,Chardons Bleus,44.835831,-0.640426,,33281,,CBL72A,1,0,BCBLEUS
721,Fellonneau,44.811269,-0.563665,,33039,,FEL22R,1,0,BFELLO
722,Verte,44.83665,-0.605974,,33063,,VER13R,1,0,BVERTE
723,Lycée Jean Monnet,44.916229,-0.634572,,33056,,LJM06A,0,0,BLJMONN
725,Président Wilson,44.839272,-0.63334,,33281,,PWI50R,1,0,BPTWIL
726,Mondion,44.999064,-0.493546,,33487,,MON92A,0,0,BMONDIO
729,Voltaire,44.818342,-0.546273,,33063,,VOL02A,0,0,BVOLTA
730,Place Mondésir,44.838526,-0.617571,,33281,,MON50R,1,0,BMONDES
731,Plaisance,44.816492,-0.686442,,33281,,PLA75R,1,0,BPLAIS2
732,Montfort,44.768865,-0.59549,,33192,,MON80R,1,0,BMONTF
733,St Paulin,44.805611,-0.559104,,33039,,PAU22A,1,0,BSPAUL
735,Piscine Judaïque,44.840891,-0.590817,,33063,,PJU13A,1,0,BPJUDAI
737,Camparian,44.849247,-0.524737,,33119,,CAM62R,1,0,BCAMPAR
739,Bechade,44.868227,-0.670943,,33200,,BEC52R,0,0,BBECHA
741,Gay Lussac,44.85027,-0.49755,,33013,,GLU63A,1,0,BGAYLU
744,Cante-Gric,44.910656,-0.687166,,33519,,CGR37R,1,0,BCGRIC
748,Béraldi,44.831849,-0.520061,,33167,,BER06A,0,0,BBERAL
749,Gare de Bruges,44.885442,-0.609947,,33075,,FLE36A,1,0,BFLEUR
754,Nouzarède,44.809755,-0.562531,,33039,,NOU22R,0,0,BNOUZA
755,Fragonard,44.857305,-0.634203,,33063,,FRA51A,0,0,BFRAGO
756,Bibliothèque,44.805168,-0.543125,,33039,,BIB02R,1,0,BBIB02
758,Tristan,44.898426,-0.710393,,33449,,TRI55A,1,0,BTRISTA
760,Laroque,44.874346,-0.570714,,33063,,LAR31R,1,0,BLAROQ
763,Roland Garros,44.829507,-0.687246,,33281,,RGA73R,1,0,BRGARO
767,Les Méridiennes,44.872519,-0.599635,,33069,,AUS57A,0,0,BAUSON
769,Deveaux,44.847184,-0.622348,,33063,,DEV16R,1,0,BDEVEAU
771,Epargne,44.793895,-0.567512,,33039,,EPA20R,0,0,BEPARG
772,Haut Livrac,44.800899,-0.675608,,33318,,HLI46A,1,0,BHLIVRA
773,Lartigue,44.840439,-0.596704,,33063,,LAR13A,1,0,BLARTIG
775,14 Juillet,44.822572,-0.593508,,33063,,14J45A,0,0,B14JU45
776,Bobet,44.782078,-0.594057,,33192,,BOB41A,0,0,BBOBET
778,Marx Dormoy,44.83939,-0.635792,,33281,,MDO50A,1,0,BMDORMO
781,Solarium,44.781391,-0.629256,,33192,,SOL42A,1,0,BSOLAR
782,Belloc,44.91787,-0.506435,,33003,,BEL92R,1,0,BBELLOC
786,Brutails,44.884523,-0.523264,,33249,,BRU03R,1,0,BBRUTA
788,Toutaud,44.893761,-0.516465,,33032,,TOU90A,1,0,BTOUTAU
791,Goillot,44.841913,-0.662939,,33281,,GOI50R,1,0,BGOILLO
793,Bibliothèque,44.835286,-0.58524,,33063,,BIB12R,1,0,BBIBLIO
794,Belfort,44.894598,-0.768637,,33449,,BEL53R,1,0,BBELFO
795,Barrière de Bègles,44.813026,-0.564511,,33039,,BBE22R,0,0,BBBEGL
798,Lakanal,44.864851,-0.614845,,33069,,LAK76A,1,0,BLAKANA
799,Kieser,44.842713,-0.594114,,33063,,KIE10R,1,0,BKIESE
804,Langevin,44.782647,-0.64837,,33318,,LAN80R,0,0,BLANGEV
805,Allende,44.867658,-0.522814,,33249,,ALL38R,1,0,BALLEN
806,Palais des Congrès,44.889226,-0.567059,,33063,,PCO31A,1,0,BPCONG
807,Agrières,44.911032,-0.681255,,33519,,AGR37A,1,0,BAGRIE
808,Socrate,44.809054,-0.66205,,33318,,SOC47A,1,0,BSOCRA
810,Dotézac,44.807763,-0.556645,,33039,,DOT23R,0,0,BDOTEZ
811,Hameau du Château,44.942613,-0.602412,,33312,,HAM58A,0,0,BHAMCHA
813,Renaudel,44.869154,-0.615275,,33069,,REN76A,1,0,BRENAUD
814,Vallon,44.820965,-0.62514,,33281,,VAL48R,0,0,BVALLO
815,Fauré,44.816908,-0.618281,,33318,,FAU47A,1,0,BFAUR47
816,Magonty,44.793966,-0.701647,,33318,,MAG47R,1,0,BMAGON
817,Rue de la Paix,44.763918,-0.565053,,33550,,PAI21R,1,0,BRPAIX
819,La Hutte,44.884801,-0.606115,,33075,,HUT36A,1,0,BHUTTE
820,Fontaudin,44.850092,-0.494042,,33013,,FON63R,1,0,BFONDIN
821,Bleuets,44.85693,-0.636029,,33063,,BLE51R,0,0,BBLEUE
823,Bourse du Travail,44.832056,-0.578347,,33063,,BOU16R,0,0,BBTRAVA
824,Les 4 Saisons,44.869146,-0.475889,,33013,,4SA67A,0,0,B4SAISO
827,Route du Médoc,44.873947,-0.616978,,33075,,RME36A,0,0,BRMEDO
828,Madran,44.967603,-0.533974,,33434,,MAD91R,0,0,BMADRA
830,Lycées de Mérignac,44.834856,-0.647595,,33281,,LYC30R,1,0,BLYCEEM
833,Le Grand Louis,44.860717,-0.642572,,33281,,GLO36R,1,0,BGLOUIS
834,Chemin Lafon,44.88165,-0.693424,,33449,,GRE53R,0,0,BGREUZE
835,Boutaut,44.868578,-0.577419,,33069,,BOU76A,1,0,BBOUTAU
836,Avenue du Chut,44.84845,-0.661756,,33281,,CHU72R,1,0,BCHUT
837,Longchamps,44.850235,-0.58114,,33063,,LON10R,0,0,BLONGC
841,Ecole de Management,44.796543,-0.6024,,33522,,EMA42R,1,0,BMANAG
843,Diane,44.871809,-0.495268,,33013,,DIA67A,0,0,BDIANE
846,Lange,44.781602,-0.607883,,33192,,LAN42R,1,0,BLANGE2
847,La Vache,44.872083,-0.591394,,33075,,PNIV27,1,0,BPNIVEA
848,La Pargaud,44.908079,-0.66891,,33519,,PAR55A,1,0,BPARGAU
849,Libération,44.856134,-0.644644,,33281,,FOR51R,0,0,BFORET
852,Combes,44.833168,-0.540053,,33167,,COM06A,1,0,BCOMBE
855,Rives d'Arcins,44.794931,-0.534923,,33039,,CCO02R,1,0,BCCO02
856,Dutertre,44.840996,-0.592585,,33063,,DUT10R,0,0,BDUTER
857,Tillon,44.776672,-0.543682,,33550,,TLO20R,0,0,BTILLON
859,Villon,44.859715,-0.52376,,33119,,VIL06A,1,0,BVILLO
861,Bourbon,44.840108,-0.520502,,33167,,BOU32A,1,0,BBOUR32
862,Taffanel,44.811819,-0.57374,,33063,,TAF20R,1,0,BTAFFA
865,Pierre Mendès France,44.829625,-0.640315,,33281,,MAN35A,1,0,BMANDES
868,Cours Gambetta,44.843355,-0.532044,,33119,,CGA08R,0,0,BCGAMB
869,Parc Sourreil,44.791549,-0.582146,,33550,,SOU21A,1,0,BPSOURR
870,Soubiras,44.863501,-0.618928,,33069,,SOU54A,1,0,BSOUBI
872,Eglise St Martin,44.771649,-0.540683,,33550,,DUL02A,1,0,BDULOUT
874,Jonquilles,44.855989,-0.486782,,33013,,JON63R,0,0,BJONQUI
875,Racine,44.861906,-0.615593,,33069,,RAC54A,1,0,BRACIN
876,Caussade,44.846507,-0.516254,,33167,,CAUS5R,1,0,BCAUSS
877,Mairie de Bègles,44.808635,-0.54266,,33039,,MBE23A,1,0,BMBEGL
880,Fénelon,44.909455,-0.515763,,33032,,FEN90R,1,0,BFENELO
881,Jouhaux,44.801609,-0.570914,,33550,,JOU20A,1,0,BJOUH20
883,La Campanie,44.920953,-0.50215,,33003,,CAM92A,1,0,BCAMPIN
884,Lavoir,44.914376,-0.514359,,33032,,LAV74A,0,0,BLAVOIR
885,Rue de l'Union,44.850251,-0.519238,,33119,,RUN62A,0,0,BRUNION
886,Capucins,44.829804,-0.568249,,33063,,CAP16R,1,0,BCAPUC
887,Collège Pont de la Maye,44.781315,-0.568042,,33550,,LEO21A,1,0,BLBLU21
892,La Boétie,44.902851,-0.70177,,33519,,BOE37A,1,0,BBOETIE
893,Oscar Auriac,44.818189,-0.700432,,33281,,OAU49A,1,0,BOAURIA
894,Betnoms,44.858744,-0.682159,,33200,,BET82A,1,0,BBETNO
897,Julien,44.86547,-0.714792,,33449,,JUL53A,0,0,BJULIEN
898,Pressensé,44.856654,-0.602774,,33069,,PRE54A,1,0,BPRESS
899,Place Maran,44.875751,-0.552487,,33063,,PMAR9A,1,0,BMARAN
903,Le Bousquet,44.960601,-0.533672,,33434,,BOU91A,1,0,BBOUSQU
904,Kennedy (vers Buttinière),44.867508,-0.507622,,33249,,KEN63R,0,0,BKENE63
905,Delacroix,44.8377,-0.521415,,33167,,DEL32R,0,0,BDELAC
907,Galgon (che de Leyran),44.775098,-0.538762,,33550,,GAL20R,1,0,BGALGO
909,Fénelon,44.909824,-0.516344,,33032,,FEN90A,0,0,BFENELO
911,Arsonval,44.779591,-0.658776,,33318,,ARS44R,1,0,BARSON
912,Pins Francs,44.866858,-0.62377,,33069,,PFR54A,1,0,BPFRAN
913,Clemenceau,44.865049,-0.621474,,33069,,CLE54A,0,0,BCLEM54
914,Gereyme,44.982572,-0.537433,,33434,,GER91R,0,0,BGEREYM
915,Piscine Judaïque,44.840774,-0.590265,,33063,,JUD10A,0,0,BPJUDA
916,Rochefort,44.776149,-0.611203,,33192,,ROC42R,1,0,BROCHE
917,Picard,44.854774,-0.572003,,33063,,PCA04A,1,0,BPICAR
918,Avenue du Chut,44.848793,-0.663375,,33281,,CHU72A,1,0,BCHUT
919,Vélodrome,44.853956,-0.611204,,33063,,VEL52A,0,0,BVELODR
920,Les Tulipes,44.789607,-0.634849,,33318,,TUL44R,1,0,BTULIPE
923,Desclaux,44.857893,-0.495035,,33013,,DES64R,1,0,BDESCLA
925,Zoo de Pessac,44.795922,-0.694902,,33318,,MER47A,1,0,BMERLE
928,Place du 11 Novembre,44.829042,-0.64818,,33281,,11N75R,1,0,BP11NO
929,Villa,44.957355,-0.605556,,33312,,VIL58A,0,0,BVILLA
932,Vergne,44.822923,-0.481943,,33065,,VER07R,1,0,BVERGNE
933,Les Renardeaux,44.849034,-0.665089,,33281,,REN72A,0,0,BRENARX
936,Brion,44.876402,-0.603028,,33075,,BRI57R,1,0,BBRION
937,Mairie de Carbon Blanc,44.895294,-0.50444,,33096,,MCA95R,1,0,BMCABLA
938,Duhamel,44.792824,-0.562154,,33039,,DUH23A,0,0,BDUHAM
940,Grande Lande,44.775935,-0.636774,,33192,,GLA42A,1,0,BGLAND
941,Square Monrepos,44.842642,-0.536597,,33167,,SQM08A,1,0,BSQMON
943,Emile Zola,44.903738,-0.504461,,33096,,ZOL95A,1,0,BZOLA95
947,Perrin,44.841414,-0.669304,,33281,,PER50R,1,0,BPERRI
948,Deveaux (rue Pasteur),44.847373,-0.623729,,33063,,DEV16A,1,0,BDEVEAU
949,Libération,44.880781,-0.651316,,33162,,LIB52A,0,0,BLIBE52
950,Lamartine,44.903636,-0.496566,,33096,,LMA93A,1,0,BLMAR93
951,Picard,44.855193,-0.571307,,33063,,PIC01R,1,0,BPICAR
953,Bersol,44.774898,-0.641996,,33192,,BER80R,1,0,BBERSO
954,Bretagne,44.79507,-0.682327,,33318,,BRE46R,1,0,BBRETA
955,Pomme d'Or,44.913685,-0.517664,,33032,,BPD90A,1,0,BBPDOR
956,Pont Saint-Jean,44.830166,-0.55643,,33063,,PSJ19A,0,0,BPSJEA
957,Rousseau,44.835153,-0.530084,,33167,,ROU08A,1,0,BROUSS
958,St Louis,44.862674,-0.567082,,33063,,STLOUI,1,0,BSTLOUI
960,Joli Bois,44.915755,-0.722094,,33376,,JBO53R,0,0,BJBOIS
961,Tristan,44.897584,-0.710236,,33449,,TRI55R,1,0,BTRISTA
962,Vincent,44.845642,-0.543994,,33063,,VIN05A,1,0,BVINCE5
965,Capella,44.872741,-0.688135,,33200,,CAP53R,1,0,BCAPELA
966,Camparian,44.772069,-0.577248,,33550,,CAM21A,1,0,BCAMPA
968,Nouaux,44.855251,-0.531208,,33119,,NOU08R,1,0,BNOUAU
969,La Grave,44.822038,-0.691783,,33281,,LGR49A,1,0,BLGRAV2
972,Crébadin,44.94851,-0.616473,,33312,,CRE58R,1,0,BCREBAD
973,Lycée Elie Faure,44.87071,-0.516947,,33249,,EFA38A,1,0,BEFAURE
974,Lycée Václav Havel (Tram C),44.787301,-0.566587,,33550,,PLA20A,0,0,BPLAUNA
975,Chazeau,44.897054,-0.742133,,33449,,CHZ71R,1,0,BCHAZEA
977,Centre Emetteur,44.818282,-0.503092,,33065,,EME07A,1,0,BEMETT
978,COSEC,44.884317,-0.704554,,33449,,COS53A,1,0,BCOSEC
979,Bernatet,44.93458,-0.511566,,33003,,BNT92R,1,0,BBERNAT
981,Guynemer,44.864056,-0.66081,,33162,,GUY52A,1,0,BGUYNE
982,Mazeau,44.870856,-0.710078,,33449,,MAZ82R,0,0,BMAZEA
983,Ampère,44.86226,-0.585266,,33063,,AMP09R,1,0,BAMPERE
984,Betnoms,44.858471,-0.681406,,33200,,BET82R,1,0,BBETNO
985,Terre Rouge,44.913766,-0.686876,,33519,,TRO55A,1,0,BTROUGE
987,Guyon,44.851178,-0.528659,,33119,,GUY08R,0,0,BGUYON
988,Saint-Amand,44.85579,-0.61577,,33063,,STA52A,1,0,BSTAMA
989,Orion,44.873928,-0.691724,,33449,,ORI53R,1,0,BORION
992,Roland Garros,44.829502,-0.687119,,33281,,RGA73A,0,0,BRGARO
995,Gasquet,44.885449,-0.678929,,33200,,GAS52R,0,0,BGASQU
996,Euromédoc,44.908468,-0.724629,,33376,,RN215,1,0,BN21582
997,Carton,44.856868,-0.631045,,33063,,CAR51A,1,0,BCARTO
998,Ampère,44.862559,-0.584081,,33063,,AMP09A,1,0,BAMPERE
999,Gare de Bruges,44.887699,-0.612603,,33075,,MAR57A,1,0,BMARYS
1000,Malterre,44.89622,-0.777661,,33449,,MAL53A,0,0,BMALTER
1002,Petit Gazinet,44.779732,-0.694698,,33318,,PGA46A,1,0,BPGAZIN
1005,Liberté,44.807739,-0.553174,,33039,,LIB23R,0,0,BLBERT
1006,Forêt du Bourgailh,44.8011,-0.684482,,33318,,BEA46R,1,0,BBEAUSE
1007,Boncour,44.813009,-0.664802,,33318,,BON80A,1,0,BBONCO
1008,U.C.B.B,44.917019,-0.542925,,33032,,UCB91A,0,0,BUCBB
1009,Jonquilles,44.85589,-0.486497,,33013,,JON63A,0,0,BJONQUI
1010,Picardie,44.789668,-0.687289,,33318,,PIC84R,1,0,BPICA84
1011,Rue de la Paix,44.850787,-0.522515,,33119,,RPA62R,0,0,BRPAIX2
1012,Bernède,44.878365,-0.678084,,33200,,BER52A,1,0,BBERNED
1013,Ramond,44.892847,-0.743931,,33449,,RAM71A,1,0,BRAMOND
1014,Tillet,44.821826,-0.572528,,33063,,TIL20A,1,0,BTILLE
1015,Oscar Auriac,44.818067,-0.700576,,33281,,OAU49R,1,0,BOAURIA
1017,Ballet,44.941077,-0.542542,,33434,,BAL91A,0,0,BBALLET
1020,Monge,44.776762,-0.657921,,33318,,MON44A,0,0,BMONGE
1021,Lisière du Vignoble,44.957432,-0.599848,,33312,,LIS58A,1,0,BLISVIG
1022,Pacaris,44.797146,-0.580186,,33522,,PAC34A,1,0,BPACARI
1027,Pierre Mendès France,44.829586,-0.640388,,33281,,MAN35R,1,0,BMANDES
1028,Frères Robinson,44.849848,-0.656539,,33281,,PCA72A,1,0,BPCAPEY
1029,Peychaud,44.951545,-0.492855,,33003,,PEY93R,0,0,BPEYCHA
1031,Ballet,44.942506,-0.541516,,33434,,BAL91R,0,0,BBALLET
1032,Olympiades,44.848182,-0.651553,,33281,,STM72A,1,0,BSTMERI
1034,INRA,44.787314,-0.580724,,33550,,INR21A,1,0,BINRA
1036,Le Galus,44.846076,-0.677932,,33281,,GAL50A,1,0,BGALUS
1040,Ronsard,44.802654,-0.64182,,33318,,RON45A,1,0,BRONSA
1041,Maison Neuve,44.773379,-0.63447,,33192,,MNE80A,1,0,BMNEUV
1042,Lièges,44.846714,-0.629577,,33063,,LIE16R,1,0,BLIEGE
1046,Cante-Gric,44.910628,-0.687456,,33519,,CGR37A,1,0,BCGRIC
1048,8 Mai 1945,44.851974,-0.511504,,33119,,8MA05A,1,0,B8Mai45
1049,Parc de l'Etoile,44.822951,-0.497381,,33065,,PAE07A,0,0,BPETOIL
1051,Collège Emile Zola,44.869314,-0.672687,,33200,,CEZ52A,0,0,BCEZOLA
1052,Le Poteau,44.865483,-0.473736,,33013,,POT64R,1,0,BPOTEAU
1054,Jambes,44.929633,-0.509251,,33003,,JAB94A,1,0,BJAMBES
1059,Bechade,44.868211,-0.670638,,33200,,BEC52A,1,0,BBECHA
1060,Combes,44.833656,-0.540882,,33167,,COM06R,1,0,BCOMBE
1061,Beutre Antenne Sociale,44.81535,-0.700954,,33281,,ANS30R,1,0,BANSOC
1065,Vélodrome,44.852767,-0.608961,,33063,,VEL52R,0,0,BVELODR
1066,Cantinolle,44.891504,-0.667268,,33162,,FON55A,1,0,BFONTA2
1067,Louis Mie,44.831703,-0.58315,,33063,,LMI47A,1,0,BLOMIE
1073,Vieille Cure,44.853554,-0.52706,,33119,,VCU8A,0,0,BVCURE
1076,Rivière,44.85713,-0.588942,,33063,,RIV27R,1,0,BRIVIER
1077,14 Juillet,44.82263,-0.593373,,33522,,14J45R,1,0,B14JU45
1078,Rue Richelieu,44.845439,-0.616724,,33063,,RIC16R,1,0,BRICHE
1080,Landiras,44.830107,-0.584834,,33063,,LAN47R,0,0,BLANDIR
1085,Verdot,44.863244,-0.484217,,33013,,VER64R,0,0,BVERDOT
1087,Lugat,44.951737,-0.615348,,33312,,LUG58A,1,0,BLUGAT
1088,Le Marquis,45.000503,-0.553963,,33004,,MAR91A,0,0,BMARQUI
1089,Jourdane,44.948438,-0.536941,,33434,,JOU91A,0,0,BJOURDA
1090,Herzog,45.011042,-0.532638,,33004,,MON91A,0,0,BMONT91
1091,Plein Ciel,44.849295,-0.644023,,33281,,PCI36R,0,0,BPCIEL
1092,Jean Moulin,44.912496,-0.636284,,33056,,MOU37A,1,0,BJMOU37
1093,Anita Conti,44.932696,-0.620515,,33056,,PLA58R,1,0,BPLACAN
1094,Barrière St Augustin,44.834321,-0.598884,,33063,,PECH9R,1,0,BPECHEU
1095,Côte de la Garonne,44.890023,-0.529721,,33032,,QFR91R,0,0,BQFRANC
1099,Malbec,44.823239,-0.565843,,33063,,MAL23A,0,0,BMALBE
1101,Pôle emploi Bastide,44.837444,-0.556827,,33063,,ASS27R,1,0,BASSEDI
1103,Rue de l'Union,44.850316,-0.520028,,33119,,RUN62R,1,0,BRUNION
1104,Route de Lacanau,44.903729,-0.744937,,33449,,RLA53A,1,0,BRLACAN
1105,Madran,44.967937,-0.53397,,33434,,MAD91A,0,0,BMADRA
1106,L'Aiglon,44.865148,-0.670045,,33200,,AIG52A,1,0,BAIGLON
